,ImagePath,StartTime,EndTime,ImageTime
0,./snippets/Final/ArraySum(CNL).png,2.02262282371521,2.621987819671631,0.5993649959564209
1,./snippets/Final/ArraySumresp(CNL).png,2.6269748210906982,3.071784019470215,0.4448091983795166
2,./snippets/Final/BubbleSort(WIC).png,3.689133882522583,4.038198947906494,0.34906506538391113
3,./snippets/Final/BubbleSortresp(WIC).png,4.042187929153442,4.402225017547607,0.36003708839416504
4,./snippets/Final/NumberCheck(WOC).png,4.7722368240356445,5.13825798034668,0.36602115631103516
5,./snippets/Final/NumberCheckresp(WOC).png,5.142246961593628,5.451419830322266,0.3091728687286377
6,./snippets/Final/ContainsSubstring(CNL).png,5.805503845214844,6.138615846633911,0.3331120014190674
7,./snippets/Final/ContainsSubstringresp(CNL).png,6.143599987030029,6.438777923583984,0.2951779365539551
8,./snippets/Final/Power(WIC).png,6.855661869049072,7.188771963119507,0.33311009407043457
9,./snippets/Final/Powerresp(WIC).png,7.192760944366455,7.439101934432983,0.24634099006652832
10,./snippets/Final/BinaryConversion(WOC).png,7.705389976501465,8.03849983215332,0.33310985565185547
11,./snippets/Final/BinaryConversionresp(WOC).png,8.043486833572388,8.287863969802856,0.24437713623046875
12,./snippets/Final/MultiplyMatrix(CNL).png,8.50624680519104,8.851325035095215,0.3450782299041748
13,./snippets/Final/MultiplyMatrixresp(CNL).png,8.856310844421387,9.067745923995972,0.21143507957458496
14,./snippets/Final/PrimeNumber(WIC).png,9.272207975387573,9.672128915786743,0.3999209403991699
15,./snippets/Final/PrimeNumberresp(WIC).png,9.676117897033691,9.921463012695312,0.2453451156616211
